topicId	tableId	cityId	cityName	venueName	venueCategory	lat	lon	colors
14	6901	4	"San Francisco"	"Zeum Bowling"	Arts & Entertainment::Bowling Alley	37.7832945575835	-122.401162044892	1
14	6901	4	"San Francisco"	"ad:tech"	Professional & Other Places::Convention Center	37.7843493191578	-122.404215414903	1
14	6901	4	"San Francisco"	"SMASH Summit at the InterContinental"	Travel & Transport::General Travel	37.782115	-122.404236	1
14	6901	4	"San Francisco"	"45 Stockton Bus"	Travel & Transport::Bus Station::Bus Line	37.7838755640847	-122.400177424793	1
14	6901	4	"San Francisco"	"Photonics West"	Professional & Other Places::Convention Center	37.7842540809729	-122.401355648884	1
14	6901	4	"San Francisco"	"Kimpton Hotel"	Travel & Transport::Hotel	37.7853805962544	-122.404862585204	1
14	6901	4	"San Francisco"	"Schoggi Chocolate"	Food::Dessert Shop	37.7852748442899	-122.403745651245	1
14	6901	4	"San Francisco"	"Buzzillions HQ"	Professional & Other Places::Office	37.7850073	-122.40519142	1
14	6901	4	"San Francisco"	"Citrix Synergy"	Professional & Other Places::Convention Center	37.7857991710364	-122.403900125365	1
14	6901	4	"San Francisco"	"Jillian's"	Nightlife Spot::Sports Bar	37.7836892293534	-122.403048276901	1
14	6901	4	"San Francisco"	"Behind The Waterfall"	Outdoors & Recreation::Garden	37.7845825990349	-122.40240110428	1
14	6901	4	"San Francisco"	"La B&B"	Arts & Entertainment::Comedy Club	37.783365506263	-122.400946314311	1
14	6901	4	"San Francisco"	"ad:tech San Francisco 2011"	Professional & Other Places::Convention Center	37.783722	-122.403222	1
14	6901	4	"San Francisco"	"Shoggi"	Shop & Service::Candy Store	37.7857937184885	-122.403446549284	1
14	6901	4	"San Francisco"	"B Restaurant & Bar"	Nightlife Spot::Lounge	37.784554114445	-122.401728630066	1
14	6901	4	"San Francisco"	"Westfield Labs"	Professional & Other Places::Office::Tech Startup	37.7844570061674	-122.404934492769	1
14	6901	4	"San Francisco"	"Nissan LEAF Tour - San Francisco Auto Show"	Arts & Entertainment::Racetrack	37.784083	-122.401434	1
14	6901	4	"San Francisco"	"AMC Metreon 16"	Arts & Entertainment::Movie Theater::Multiplex	37.7844481241691	-122.403643727303	1
14	6901	4	"San Francisco"	"SF International Autoshow"	Arts & Entertainment::General Entertainment	37.783657	-122.403473	1
14	6901	4	"San Francisco"	"Idle Games"	Professional & Other Places::Office::Tech Startup	37.781826017187	-122.403996	1
14	6901	4	"San Francisco"	"THREAD Show Metreon"	Shop & Service::Clothing Store	37.784715	-122.40262146	1
14	6901	4	"San Francisco"	"EMC Booth @ Oracle OpenWorld"	::Professional & Other Places	37.784426	-122.401561	1
14	6901	4	"San Francisco"	"APHA 2012 Annual Meeting - Expo Hall"	Professional & Other Places::Convention Center::Meeting Room	37.7834009320738	-122.401793003082	1
14	6901	4	"San Francisco"	"Jamba Juice"	Food::Juice Bar	37.7819366455078	-122.404541015625	1
14	6901	4	"San Francisco"	"SocialToaster DrupalCon Booth"	Professional & Other Places::Event Space	37.784118	-122.401197	1
14	6901	4	"San Francisco"	"Salesforce.com Booth #1801 @ Oracle OpenWorld 2011"	Professional & Other Places::Event Space	37.784238	-122.401876	1
14	6901	4	"San Francisco"	"Social Media Marketing Summit #OMSSF"	Professional & Other Places::Event Space	37.7847219111111	-122.404297744444	1
14	6901	4	"San Francisco"	"Sushi Train"	Food::Sushi Restaurant	37.7837854284893	-122.405238909334	1
14	6901	4	"San Francisco"	"Wipro Booth #521 At OOW2012"	Professional & Other Places::Event Space	37.784166	-122.401363	1
14	6901	4	"San Francisco"	"OTN Lounge"	Professional & Other Places::Event Space	37.7839412825742	-122.401781576411	1
14	6901	4	"San Francisco"	"#DevCon10 Press Room Two"	Professional & Other Places::Event Space	37.785439	-122.403848	1
14	6901	4	"San Francisco"	"Moscone West 2012"	Professional & Other Places::Convention Center::Meeting Room	37.7833404541016	-122.403427124023	1
14	6901	4	"San Francisco"	"SF Deli Wine & Spirit"	Food::Deli / Bodega	37.7842912582818	-122.404700517654	1
14	6901	4	"San Francisco"	"Beard Papa's"	Food::Dessert Shop	37.7851561363283	-122.403745651245	1
14	6901	4	"San Francisco"	"RSA Conference 2012"	Professional & Other Places::Convention Center	37.7839705304321	-122.402428761689	1
14	6901	4	"San Francisco"	"Mo's Grill"	Food::Burger Joint	37.7830417470331	-122.401079071644	1
14	6901	4	"San Francisco"	"Citrix Summit 2010"	Professional & Other Places::Convention Center	37.7840773	-122.403695	1
14	6901	4	"San Francisco"	"Marriott Marquis Swimming Pool & Whirlpool"	Outdoors & Recreation::Pool	37.7852588216681	-122.404414544651	1
14	6901	4	"San Francisco"	"Super Duper Burgers"	Food::Burger Joint	37.7849623746931	-122.403584834882	1
14	6901	4	"San Francisco"	"SES 2010 at Moscone West"	Professional & Other Places::Convention Center	37.783777	-122.403356	1
14	6901	4	"San Francisco"	"Oracle Racing @ OOW11"	Professional & Other Places::Convention Center	37.783732	-122.403103	1
14	6901	4	"San Francisco"	"American Management Association"	Professional & Other Places::Building	37.7852870050997	-122.404093724316	1
14	6901	4	"San Francisco"	"GLAAD Awards 2010"	Arts & Entertainment::Performing Arts Venue	37.783264	-122.40271	1
14	6901	4	"San Francisco"	"#DEVCON10 Mobility Pavilion"	Professional & Other Places::Event Space	37.7833964166667	-122.402766866667	1
14	6901	4	"San Francisco"	"InterContinental San Francisco"	Travel & Transport::Hotel	37.781844955284	-122.404754161835	1
14	6901	4	"San Francisco"	"Marriott Marqui - Nob Hill C"	Professional & Other Places::Convention Center::Meeting Room	37.78455	-122.404017	1
14	6901	4	"San Francisco"	"sf jazz gala"	Arts & Entertainment::Music Venue::Jazz Club	37.783045	-122.403976	1
14	6901	4	"San Francisco"	"The Mosser"	Travel & Transport::Hotel	37.7850178567725	-122.404940024118	1
14	6901	4	"San Francisco"	"#DEVCON10 SCAVENGER Hunt"	Professional & Other Places::Event Space	37.784742	-122.404467	1
14	6901	4	"San Francisco"	"WonderCon"	Arts & Entertainment::General Entertainment	37.7841301524295	-122.401342391968	1
14	6901	4	"San Francisco"	"BlackBerry Developer Conference #DEVCON2010"	Professional & Other Places::Convention Center	37.785042	-122.404433516667	1
14	6901	4	"San Francisco"	"Intercontinental Club Lounge"	Nightlife Spot::Lounge	37.7816907156918	-122.405045119697	1
14	6901	4	"San Francisco"	"Salesforce.com Campground"	Professional & Other Places::Convention Center	37.78402087	-122.40143018	1
14	6901	4	"San Francisco"	"Dreamforce 2010 - Marc Benioff Keynote"	Professional & Other Places::Convention Center	37.783693	-122.402571	1
14	6901	4	"San Francisco"	"AdTech SF 2010"	Professional & Other Places::Convention Center	37.784442	-122.401456	1
14	6901	4	"San Francisco"	"Dreamforce 2010 - Stevie Wonder	Arts & Entertainment::Music Venue	37.784086	-122.403593	1
14	6901	4	"San Francisco"	"Dreamforce 2010"	Professional & Other Places::Convention Center	37.784336	-122.40208	1
14	6901	4	"San Francisco"	"Whiskyfest"	Nightlife Spot::Whisky Bar	37.784557	-122.404017	1
14	6901	4	"San Francisco"	"WebmasterRadio.FM's West Coast Fluffer Room"	Shop & Service::Smoke Shop	37.7848798819024	-122.404724301286	1
14	6901	4	"San Francisco"	"Children's Creativity Museum"	Arts & Entertainment::Museum	37.7832991798242	-122.40207195282	1
14	6901	4	"San Francisco"	"BlackBerry #DevCon10 Press Room"	Professional & Other Places::Event Space	37.7849602	-122.404182366667	1
14	6901	4	"San Francisco"	"PlayHaven HQ"	Professional & Other Places::Office::Tech Startup	37.7821556666667	-122.404167575	1
14	6901	4	"San Francisco"	"SES San Francisco"	Professional & Other Places::Event Space	37.7837178022938	-122.403501863545	1
14	6901	4	"San Francisco"	"#Devcon 2010"	Professional & Other Places::Convention Center	37.7840114426293	-122.403659820557	1
14	6901	4	"San Francisco"	"Innovate Conference 2011"	Professional & Other Places::Convention Center	37.7832143861759	-122.403209209442	1
14	6901	4	"San Francisco"	"Dreamforce 2012"	Professional & Other Places::Convention Center	37.7835026841832	-122.402801513672	1
14	6901	4	"San Francisco"	"Volacci Booth - Win An iPad!"	Professional & Other Places::Convention Center::Meeting Room	37.784118	-122.401499	1
14	6901	4	"San Francisco"	"DrupalCon SF"	Professional & Other Places::Event Space	37.784118	-122.401288	1
14	6901	4	"San Francisco"	"Israel in the Gardens"	Outdoors & Recreation::Plaza	37.784934	-122.402625	1
14	6901	4	"San Francisco"	"Marketo at Dreamforce"	Professional & Other Places::Convention Center::Meeting Room	37.783	-122.402858	1
14	6901	4	"San Francisco"	"X.commerce Innovate"	Professional & Other Places::Event Space	37.783697	-122.403095	1
14	6901	4	"San Francisco"	"Museum of Craft and Design: Crafting Architecture"	Arts & Entertainment::Museum	37.78484	-122.401062	1
14	6901	4	"San Francisco"	"Atlassian Summit 2010"	Professional & Other Places::Convention Center	37.782077	-122.404236	1
14	6901	4	"San Francisco"	"Twestival"	::Nightlife Spot	37.784872	-122.402702	1
14	6901	4	"San Francisco"	"Death Star (at the Marriott)"	Nightlife Spot::Hotel Bar	37.7853848072216	-122.404232009063	1
14	6901	4	"San Francisco"	"Sanraku"	Food::Sushi Restaurant	37.7846478427691	-122.402871279245	1
14	6901	4	"San Francisco"	"Annabelle's Bar & Bistro"	Food::Restaurant	37.784921	-122.40475	1
14	6901	4	"San Francisco"	"Fourth Street Bar & Grill"	Nightlife Spot::Hotel Bar	37.7847682143386	-122.404233813286	1
14	6901	4	"San Francisco"	"#BBDevCon BlackBerry DevCon Americas"	Professional & Other Places::Event Space	37.7844566033968	-122.40430355072	1
14	6901	4	"San Francisco"	"#BBDevCon General Session"	Professional & Other Places::Event Space	37.7832313449134	-122.402715682983	1
14	6901	4	"San Francisco"	"Google I/O - 2011"	Professional & Other Places::Event Space	37.783997	-122.40131	1
14	6901	4	"San Francisco"	"San Francisco International Auto Show"	Shop & Service::Automotive Shop	37.783978	-122.401856	1
14	6901	4	"San Francisco"	"Freshroll Vietnamese Rolls & Bowls"	Food::Vietnamese Restaurant	37.7838514858067	-122.403512926394	1
14	6901	4	"San Francisco"	"The Green Door"	Shop & Service::Drugstore / Pharmacy	37.7823611770551	-122.403861405532	1
14	6901	4	"San Francisco"	"B Bar"	Food::French Restaurant	37.7846717834473	-122.401626586914	1
14	6901	4	"San Francisco"	"Massage Envy Spa"	Shop & Service::Spa / Massage	37.7846897817763	-122.403686642647	1
14	6901	4	"San Francisco"	"Firewood Cafe"	Food::Pizza Place	37.7843078241868	-122.403894593961	1
14	6901	4	"San Francisco"	"The Cravery"	Food::Restaurant	37.783802	-122.405231	1
14	6901	4	"San Francisco"	"Avio Oracle Open World Booth #3324"	Professional & Other Places::Event Space	37.78365	-122.403339	1
14	6901	4	"San Francisco"	"CloudSense Stall at Dreamforce: stall 1431"	Professional & Other Places::Event Space	37.7838079396711	-122.400119304657	1
14	6901	4	"San Francisco"	"Intersolar conference"	Professional & Other Places::Convention Center	37.7840423583984	-122.401793003082	1
14	6901	4	"San Francisco"	"AES - Audio Engineering Society Convention"	Professional & Other Places::Convention Center	37.784283	-122.401598866667	1
14	6901	4	"San Francisco"	"SecurityBSides"	Arts & Entertainment::Arcade	37.7835808157024	-122.402019431292	1
14	6901	4	"San Francisco"	"Children's Creativity Museum"	Arts & Entertainment::Museum	37.783300514115	-122.402102403798	1
14	6901	4	"San Francisco"	"SF Movie Bears HP 7.2"	Arts & Entertainment::Movie Theater	37.7851849004266	-122.402959782533	1
14	6901	4	"San Francisco"	"Search Engine Strategies SF #sessf"	Professional & Other Places::Convention Center	37.784005	-122.401772	1
14	6901	4	"San Francisco"	"SAY STORM 2011"	Professional & Other Places::Event Space	37.782153	-122.40414123	1
14	6901	4	"San Francisco"	"Bay 2 Breakers"	Arts & Entertainment::General Entertainment	37.783726	-122.400675	1
14	6901	4	"San Francisco"	"Chipotle Mexican Grill"	Food::Mexican Restaurant	37.784231903535	-122.403681278229	1
14	6901	4	"San Francisco"	"Google I/O 2010"	Professional & Other Places::Convention Center::Meeting Room	37.783265	-122.403552	1
14	6901	4	"San Francisco"	"Oracle OpenWorld 2010"	Professional & Other Places::Event Space	37.784527	-122.402110416667	1
14	6901	4	"San Francisco"	"Luna Azul"	Food::Burrito Place	37.78402	-122.403262	1
14	6901	4	"San Francisco"	"Open Mobile Summit 2010"	Professional & Other Places::Event Space	37.78418	-122.403667	1
14	6901	4	"San Francisco"	"Moscone West 2015"	Professional & Other Places::Event Space	37.7829055786133	-122.402656555176	1
14	6901	4	"San Francisco"	"Oracle OpenWorld: Moscone South"	Professional & Other Places::Convention Center	37.7838757740528	-122.401170730591	1
14	6901	4	"San Francisco"	"salesforce.com booth #3817 at #OOW10 in Moscone West"	Professional & Other Places::Event Space	37.784201	-122.403105	1
14	6901	4	"San Francisco"	"DF11 Keynote w/Marc Benioff"	Professional & Other Places::Event Space	37.784236	-122.401794	1
14	6901	4	"San Francisco"	"2001/2003 Moscone West"	Professional & Other Places::Convention Center::Meeting Room	37.7835819580185	-122.403335920675	1
14	6901	4	"San Francisco"	"Sorabol Metreon"	Food::Korean Restaurant	37.7847375017323	-122.402871279245	1
14	6901	4	"San Francisco"	"City College of SF - Downtown Campus"	College & University::College Academic Building	37.7849460064289	-122.404491983895	1
14	6901	4	"San Francisco"	"Moscone West"	Professional & Other Places::Convention Center	37.7832907004638	-122.403820753098	1
14	6901	4	"San Francisco"	"Phở Hã Tien II"	Food::Vietnamese Restaurant	37.780957	-122.405467	1
14	6901	4	"San Francisco"	"Swyft Booth #123 Dreamforce 2010"	Professional & Other Places::Convention Center::Meeting Room	37.7844184468646	-122.401986122131	1
14	6901	4	"San Francisco"	"TYPO San Francisco Connect"	Professional & Other Places::Event Space	37.7848667627171	-122.40144968498	1
14	6901	4	"San Francisco"	"Dreamforce Keynote"	Professional & Other Places::Convention Center	37.7841309875743	-122.403197634749	1
14	6901	4	"San Francisco"	"Moscone West 3006"	Professional & Other Places::Convention Center::Meeting Room	37.7833595275879	-122.403022766113	1
14	6901	4	"San Francisco"	"Ducca"	Food::Italian Restaurant	37.7861541303294	-122.40285468487	1
14	6901	4	"San Francisco"	"Metallica Live At Dreamforce 2011"	Arts & Entertainment::Music Venue::Rock Club	37.781297	-122.404492	1
14	6901	4	"San Francisco"	"Moscone West 2008"	Professional & Other Places::Convention Center::Meeting Room	37.7839429825212	-122.402080277803	1
14	6901	4	"San Francisco"	"Metallica #DF11"	Professional & Other Places::Convention Center	37.78461	-122.401341	1
14	6901	4	"San Francisco"	"The Chiefton"	Nightlife Spot::Pub	37.781494140625	-122.404495239258	1
14	6901	4	"San Francisco"	"mNext: Enterprise MobileNext Forum"	Professional & Other Places::Event Space	37.784568	-122.403999	1
14	6901	4	"San Francisco"	"OMMA Global SF"	Professional & Other Places::Convention Center	37.7850046145883	-122.404043941763	1
14	6901	4	"San Francisco"	"Metreon"	Shop & Service::Mall	37.7845063778349	-122.402987439795	1
14	6901	4	"San Francisco"	"Yerba Buena Gardens Play Circle"	Outdoors & Recreation::Playground	37.7833867979038	-122.400929719632	1
14	6901	4	"San Francisco"	"gdgt live in SF at the Metreon #gdgtsf"	Arts & Entertainment::General Entertainment	37.784459290445	-122.402809957831	1
14	6901	4	"San Francisco"	"DevZone at Dreamforce"	::Professional & Other Places	37.785102070707	-122.403302732069	1
14	6901	4	"San Francisco"	"Jollibee"	Food::Fast Food Restaurant	37.783381	-122.402643	1
14	6901	4	"San Francisco"	"Bar 888"	Nightlife Spot::Bar	37.7817898383393	-122.404748797417	1
14	6901	4	"San Francisco"	"Buckhorn Grill"	Food::American Restaurant	37.7844701363752	-122.402948719626	1
14	6901	4	"San Francisco"	"Daiso Japan"	Shop & Service::Gift Shop	37.785744016752	-122.403236354827	1
14	6901	4	"San Francisco"	"PayPal X Innovate 2010"	Professional & Other Places::Convention Center	37.783674	-122.40315489	1
14	6901	4	"San Francisco"	"Oracle OpenWorld: Moscone West"	Professional & Other Places::Convention Center	37.783564	-122.403112649918	1
14	6901	4	"San Francisco"	"Bluewolf @ Dreamforce 2011 Booth #701"	Professional & Other Places::Event Space	37.7840538390084	-122.402855157852	1
14	6901	4	"San Francisco"	"Marriott Marquis Golden Gate A"	Professional & Other Places::Event Space	37.7854579104242	-122.404115849888	1
14	6901	4	"San Francisco"	"Seesmic CRM Booth 1430"	Professional & Other Places::Convention Center	37.7843208312988	-122.40193939209	1
14	8573	4	"San Francisco"	"Ruby Sky"	Nightlife Spot::Nightclub	37.78631	-122.409813	3
14	8573	4	"San Francisco"	"Jasmine's Cafe"	Food::Burrito Place	37.7860298156738	-122.410629272461	3
14	8573	4	"San Francisco"	"Health 2.0 Conference"	Professional & Other Places::Office::Tech Startup	37.785629	-122.410452	3
14	8573	4	"San Francisco"	"Inman Connect Conference"	Professional & Other Places::Convention Center	37.785445	-122.410676	3
14	8573	4	"San Francisco"	"Suite 181"	Nightlife Spot::Nightclub	37.7841274436796	-122.4104292	3
14	8573	4	"San Francisco"	"Glide Foundation"	Professional & Other Places::Office	37.7851827445357	-122.41121238676	3
14	8573	4	"San Francisco"	"#ICSF Hilton Union Sq"	Professional & Other Places::Convention Center	37.785987	-122.410459	3
14	8573	4	"San Francisco"	"Eloqua Experience 2011"	Professional & Other Places::Event Space	37.785854	-122.410907	3
14	8573	4	"San Francisco"	"Jaspers"	Food::Restaurant	37.7860780746312	-122.411234510833	3
14	8573	4	"San Francisco"	"Swimming From Alcatraz"	Outdoors & Recreation::Beach	37.786078451173	-122.41070906283	3
14	8573	4	"San Francisco"	"MUNI Bus"	Travel & Transport::Bus Station::Bus Line	37.7859172658458	-122.411278758966	3
14	8573	4	"San Francisco"	"Orange village"	Travel & Transport::Hotel::Hostel	37.785926	-122.411394	3
14	8573	4	"San Francisco"	"Hilton San Francisco Union Square Pool"	Outdoors & Recreation::Pool	37.7858469258553	-122.410952428547	3
14	8573	4	"San Francisco"	"Hilton San Francisco Union Square"	Travel & Transport::Hotel	37.7855987548828	-122.411293029785	3
14	8573	4	"San Francisco"	"Inman Agent Reboot"	Professional & Other Places::Event Space	37.785469	-122.410781	3
14	8573	4	"San Francisco"	"Hilton San Francisco Union Square"	Travel & Transport::Hotel	37.7859007330011	-122.410891587171	3
14	8573	4	"San Francisco"	"Naan 'N Curry"	Food::Indian Restaurant	37.7860210042536	-122.410553097725	3
14	8573	4	"San Francisco"	"Glide Memorial United Church"	Professional & Other Places::Spiritual Center::Church	37.78515	-122.411303	3
14	8573	4	"San Francisco"	"Hilton San Francisco Union Square"	Travel & Transport::Hotel	37.7858911157993	-122.410554193443	3
14	8573	4	"San Francisco"	"Dollar Rent A Car"	Travel & Transport::Rental Car Location	37.786076396197	-122.410626097115	3
14	8573	4	"San Francisco"	"Markies 2011 After Party"	Nightlife Spot::Nightclub	37.785884	-122.411408	3
14	8573	4	"San Francisco"	"Pacific Veterinary Conference"	Professional & Other Places::Event Space	37.7857731517629	-122.410648221312	3
14	8573	4	"San Francisco"	"Hilton San Francisco Union Square"	Travel & Transport::Hotel	37.7853889465332	-122.410583496094	3
14	8573	4	"San Francisco"	"Taleo World 2011 Hilton San Francisco"	Professional & Other Places::Event Space	37.785495	-122.4101566	3
14	8573	4	"San Francisco"	"Health 2.0 Conference"	Professional & Other Places::Convention Center	37.785875	-122.410737	3
14	8573	4	"San Francisco"	"Taylor Street Coffee Shop"	Food::Coffee Shop	37.785764	-122.411255	3
14	8573	4	"San Francisco"	"Muang Thai Cuisine"	Food::Thai Restaurant	37.78581179	-122.411232	3
14	8573	4	"San Francisco"	"Propark"	Professional & Other Places::Parking	37.786064	-122.411501	3
14	8573	4	"San Francisco"	"Clift Hotel - An Evening w/ Lithium"	Professional & Other Places::Event Space	37.786437	-122.41159664	3
14	8573	4	"San Francisco"	"FedEx Office Print & Ship Center"	Shop & Service::Financial or Legal Service	37.786154	-122.410212	3
14	8573	4	"San Francisco"	"Inman Premium Member Lounge"	Professional & Other Places::Convention Center::Meeting Room	37.786078	-122.41086	3
14	8573	4	"San Francisco"	"Marrakech Magic Theater"	Nightlife Spot::Other Nightlife	37.785933	-122.411775	3
14	8573	4	"San Francisco"	"Inman Data Summit"	Professional & Other Places::Event Space	37.78588	-122.410726	3
14	8573	4	"San Francisco"	"Serrano Hotel"	Travel & Transport::Hotel	37.7859999261372	-122.411334069106	3
14	8573	4	"San Francisco"	"Pandora Karaoke & Bar"	Nightlife Spot::Karaoke Bar	37.7843435512534	-122.410570786603	3
14	8573	4	"San Francisco"	"Urban Tavern"	Food::American Restaurant	37.786138	-122.41047101155	3
14	8573	4	"San Francisco"	"Cityscape Bar & Restaurant"	Food::New American Restaurant	37.7854692935944	-122.410964	3
14	8573	4	"San Francisco"	"Real Estate Connect 2011"	Professional & Other Places::Convention Center	37.786088836604	-122.410901784897	3
14	8573	4	"San Francisco"	"AudienceView Ticketing (Booth #609)"	Arts & Entertainment::General Entertainment	37.784644	-122.410032	3
14	8573	4	"San Francisco"	"Marrakech"	Food::Moroccan Restaurant	37.7859714429104	-122.411798673133	3
14	8573	4	"San Francisco"	"Ever Gold"	Arts & Entertainment::Art Gallery	37.785922	-122.41206	3
14	8573	4	"San Francisco"	"Ponzu"	Nightlife Spot::Bar	37.7860363	-122.411403	3
14	8573	4	"San Francisco"	"Cutting Ball Theater"	Arts & Entertainment::Performing Arts Venue::Theater	37.7846389065562	-122.411255836487	3
14	8573	4	"San Francisco"	"Vietnamese Youth Development Center"	College & University::Student Center	37.7843644376715	-122.410388261704	3
14	8573	4	"San Francisco"	"Hotel Mark Twain"	Travel & Transport::Hotel	37.7855934723014	-122.411223448797	3
14	2169	0	"Pittsburgh"	"Theater Square"	Outdoors & Recreation::Plaza	40.4431305	-80.0006259	9
14	2169	0	"Pittsburgh"	"The International Space Station"	Shop & Service::Candy Store	40.4440532129734	-80.0007833732024	9
14	2169	0	"Pittsburgh"	"Pittsburgh Auto Show"	Professional & Other Places::Convention Center	40.4456603754644	-79.9969335547953	9
14	2169	0	"Pittsburgh"	"Cabaret Theater at Theater Square"	Arts & Entertainment::Performing Arts Venue::Theater	40.4430442104705	-80.0012719631195	9
14	2169	0	"Pittsburgh"	"David L. Lawrence Convention Center"	Professional & Other Places::Convention Center	40.4455364946316	-79.9969827024871	9
14	2169	0	"Pittsburgh"	"Benedum Center For The Performing Arts"	Arts & Entertainment::Performing Arts Venue	40.4429788888917	-79.999748468399	9
14	2169	0	"Pittsburgh"	"Agnes R Katz Plaza ("Eyeball Park")"	Outdoors & Recreation::Plaza	40.44328665	-80.000252	9
14	2169	0	"Pittsburgh"	"709 Penn Gallery"	Arts & Entertainment::Art Gallery	40.4433364868164	-79.9999771118164	9
14	2169	0	"Pittsburgh"	"Convention Center Riverfront Plaza"	Outdoors & Recreation::Hiking Trail	40.4464671837408	-79.9966004419299	9
14	2169	0	"Pittsburgh"	"Allegeny River"	Outdoors & Recreation::Beach	40.4454267837278	-79.9989103622717	9
14	2169	0	"Pittsburgh"	"7-11"	Shop & Service::Miscellaneous Shop	40.4426727294922	-80.0018768310547	9
14	2169	0	"Pittsburgh"	"Benedum Center For The Performing Arts"	Arts & Entertainment::Performing Arts Venue	40.4429788888917	-79.999748468399	9
14	2169	0	"Pittsburgh"	"Cultural District (downtown)"	Arts & Entertainment::General Entertainment	40.4432626441912	-79.9996912434525	9
14	2169	0	"Pittsburgh"	"Voting at ROOSEVELT ARMS APARTMENTS"	Professional & Other Places::Voting Booth	40.443066	-80.000915	9
14	2169	0	"Pittsburgh"	"Pittsburgh Public Theater"	Arts & Entertainment::Performing Arts Venue::Theater	40.4428406043407	-80.0014768684728	9
14	2169	0	"Pittsburgh"	"Agnes R Katz Plaza ("Eyeball Park")"	Outdoors & Recreation::Plaza	40.44328665	-80.000252	9
14	2169	0	"Pittsburgh"	"Encore on 7th"	Professional & Other Places::Event Space	40.4440803527832	-80.0006256103516	9
14	2169	0	"Pittsburgh"	"F. Tambellini Ristorante"	Food::Italian Restaurant	40.4434565217504	-80.0004120506265	9
14	2169	0	"Pittsburgh"	"7th & Penn Parklet"	Outdoors & Recreation::Garden	40.4432317548604	-80.0001554002722	9
14	2169	0	"Pittsburgh"	"Cafe Zao"	Food::Restaurant	40.4431686401367	-80.0005035400391	9
14	14089	4	"San Francisco"	"Nike Women's Marathon Expotique"	Professional & Other Places::Event Space	37.7879464963384	-122.407393534306	9
14	14089	4	"San Francisco"	"Levi Store"	Shop & Service::Clothing Store	37.7881540038232	-122.407147009205	9
14	14089	4	"San Francisco"	"Lego Santa Yoda"	Professional & Other Places::Spiritual Center::Shrine	37.7881040484629	-122.408038959937	9
14	14089	4	"San Francisco"	"Check-In For Nike Half-Marathon"	Outdoors & Recreation::Athletic & Sport	37.787734	-122.407629	9
14	14089	4	"San Francisco"	"APEC Women and the Economy Summit"	Professional & Other Places::Event Space	37.7877931039742	-122.4085521698	9
14	14089	4	"San Francisco"	"Bar 12-21 at Morton's"	Food::Steakhouse	37.78821	-122.408708	9
14	14089	4	"San Francisco"	"Gallery 444"	Arts & Entertainment::Art Gallery	37.7881248166667	-122.40919143	9
14	14089	4	"San Francisco"	"Jericho Nerf Gun Battle - Union Square"	Professional & Other Places::Event Space	37.7878162	-122.407458	9
14	14089	4	"San Francisco"	"Nike Women's Marathon Expotique"	Professional & Other Places::Event Space	37.7879464963384	-122.407393534306	9
14	14089	4	"San Francisco"	"Jamba Juice / Auntie Anne's"	Shop & Service::Food & Drink Shop::Food Court	37.7882298522869	-122.407556319642	9
14	14089	4	"San Francisco"	"Jamba Juice Express"	Food::Restaurant	37.7875837757216	-122.407556319642	9
14	14089	4	"San Francisco"	"Westin St Francis - Imperial Room"	Nightlife Spot::Hotel Bar	37.787842	-122.408193	9
14	14089	4	"San Francisco"	"Macy's Kids Court"	Shop & Service::Department Store	37.788016	-122.4075459	9
14	14089	4	"San Francisco"	"Green Dentistry"	Professional & Other Places::Medical Center::Dentist's Office	37.7882000873832	-122.407350540161	9
14	14089	4	"San Francisco"	"Union Square Ice Skating Rink"	Outdoors & Recreation::Athletic & Sport::Skating Rink	37.7879423481532	-122.407373789509	9
14	14089	4	"San Francisco"	"Art of Dr Suess"	Arts & Entertainment::Art Gallery	37.787544	-122.408008	9
14	14089	4	"San Francisco"	"Macy's"	Shop & Service::Department Store	37.7871172471071	-122.407451226573	9
14	14089	4	"San Francisco"	"BoxWorks"	Professional & Other Places::Event Space	37.7880519384643	-122.408845083986	9
14	14089	4	"San Francisco"	"Nike Expotique"	Outdoors & Recreation::Athletic & Sport	37.787989	-122.407722	9
14	14089	4	"San Francisco"	"Union Square Ice Rink"	Outdoors & Recreation::Athletic & Sport::Skating Rink	37.787986759044	-122.407362727066	9
14	14089	4	"San Francisco"	"Tout Sweet Patisserie"	Food::Dessert Shop	37.7872843715609	-122.407200336456	9
14	14089	4	"San Francisco"	"Juno"	Shop & Service::Gift Shop	37.788186	-122.409233	9
14	14089	4	"San Francisco"	"Elevators"	Arts & Entertainment::Theme Park	37.787619	-122.408054	9
14	14089	4	"San Francisco"	"Morton's the Steakhouse"	Food::Steakhouse	37.7882508015714	-122.408773179096	9
14	14089	4	"San Francisco"	"#WolfgangPuck Express - Macy's"	Shop & Service::Food & Drink Shop::Food Court	37.787726	-122.407534	9
14	14089	4	"San Francisco"	"Union Square Tree Lighting"	Arts & Entertainment::General Entertainment	37.7879457230152	-122.407511472702	9
14	14089	4	"San Francisco"	"Cop. Copine"	Shop & Service::Clothing Store::Boutique	37.7874056316839	-122.407650350192	9
14	14089	4	"San Francisco"	"Kyte HQ"	Professional & Other Places::Office::Tech Startup	37.7883128703895	-122.408961237936	9
14	14089	4	"San Francisco"	"Farallon"	Food::Seafood Restaurant	37.7881578761927	-122.409309699016	9
14	14089	4	"San Francisco"	"splunk> .conf2011"	College & University::Trade School	37.787860934698	-122.40819811821	9
